Loss;Train_Accuracy;Validation_Accuracy
35.78963222503662;0.346;0.3684210526315789
11.824259026845297;0.35200000000000004;0.3333333333333333
3.263204105695089;0.4093333333333333;0.5614035087719298
2.212605118751526;0.4820000000000001;0.543859649122807
1.6318939208984373;0.5373333333333333;0.47368421052631576
3.0477698802948;0.47933333333333344;0.47368421052631576
3.279655806223551;0.4506666666666667;0.40350877192982454
1.9363775809605914;0.5133333333333333;0.49122807017543857
3.7701727549235025;0.45866666666666667;0.3333333333333333
3.256401574611664;0.5426666666666665;0.40350877192982454
3.9693491379419963;0.4566666666666667;0.3508771929824561
2.390261761347453;0.5313333333333334;0.543859649122807
1.5281840284665427;0.6146666666666667;0.5087719298245614
2.6336476683616636;0.5366666666666667;0.543859649122807
1.4891232768694562;0.6393333333333333;0.5789473684210527
1.6783780495325724;0.5953333333333333;0.49122807017543857
1.3272465467453;0.6553333333333334;0.543859649122807
1.499815801779429;0.6353333333333333;0.5087719298245614
1.6616074164708456;0.6053333333333334;0.5614035087719298
1.2983470976352693;0.6093333333333335;0.5263157894736842
1.064569679896037;0.6853333333333335;0.543859649122807
0.9736033479372659;0.6859999999999999;0.5789473684210527
1.202304017543793;0.6506666666666667;0.43859649122807015
2.505728133519491;0.546;0.3157894736842105
5.184628383318583;0.4833333333333334;0.40350877192982454
5.614584891001384;0.46799999999999997;0.45614035087719296
6.6438797632853195;0.45599999999999996;0.3333333333333333
5.207128230730692;0.53;0.45614035087719296
5.580487712224325;0.46866666666666673;0.43859649122807015
4.41813755830129;0.5473333333333333;0.47368421052631576
3.1397019306818645;0.5633333333333332;0.3684210526315789
2.8498226881027224;0.5973333333333333;0.5087719298245614
1.760911746819814;0.6366666666666667;0.5263157894736842
1.5661542812983194;0.6579999999999999;0.543859649122807
2.4163708329200744;0.6333333333333334;0.5087719298245614
2.550073524316152;0.5966666666666668;0.49122807017543857
2.4732599973678586;0.6066666666666668;0.43859649122807015
2.9197229743003845;0.608;0.47368421052631576
2.8365479548772177;0.6073333333333333;0.5964912280701754
1.766827642917633;0.6526666666666668;0.5263157894736842
1.8336836218833923;0.6780000000000002;0.5964912280701754
1.4168426036834714;0.7080000000000001;0.6140350877192983
1.4088954289754232;0.7033333333333335;0.5263157894736842
1.188890024026235;0.7106666666666667;0.47368421052631576
1.1062964975833893;0.7506666666666667;0.5263157894736842
1.1656138976414996;0.7206666666666667;0.631578947368421
1.4870298008124037;0.6560000000000001;0.543859649122807
2.329236706097921;0.6193333333333333;0.42105263157894735
1.1260768135388692;0.7546666666666667;0.543859649122807
0.9152140041192373;0.7493333333333333;0.47368421052631576
0.987443212668101;0.7406666666666668;0.49122807017543857
1.8239248752593995;0.6713333333333332;0.49122807017543857
2.3075344920158387;0.614;0.543859649122807
1.3539455930391944;0.6853333333333332;0.5087719298245614
1.5463722149531045;0.6886666666666668;0.5263157894736842
1.2584195176760358;0.6839999999999998;0.5087719298245614
1.0041137973467509;0.734;0.6140350877192983
1.2150625586509705;0.7026666666666667;0.43859649122807015
2.2166739463806158;0.614;0.45614035087719296
1.7934206128120425;0.634;0.42105263157894735
1.1627467115720111;0.7126666666666667;0.6140350877192983
1.49548544883728;0.6913333333333332;0.47368421052631576
2.2342817385991416;0.632;0.49122807017543857
1.5761041720708209;0.6713333333333334;0.43859649122807015
1.3850207606951395;0.6773333333333332;0.6666666666666666
0.8399460931619007;0.77;0.5789473684210527
1.0590887208779651;0.7293333333333333;0.47368421052631576
1.775175054868062;0.6626666666666666;0.47368421052631576
1.4121625701586404;0.7160000000000001;0.5263157894736842
1.3528379559516905;0.6880000000000001;0.6666666666666666
3.2442950208981833;0.596;0.543859649122807
3.9177160580952957;0.5606666666666666;0.5087719298245614
3.198731668790182;0.6133333333333335;0.6140350877192983
2.002355539798737;0.6239999999999999;0.631578947368421
1.4123196204503379;0.7013333333333334;0.49122807017543857
2.274732740720113;0.6413333333333333;0.5614035087719298
1.4894766887029014;0.696;0.5263157894736842
0.9468678216139476;0.7433333333333333;0.5614035087719298
0.8410789191722868;0.7720000000000001;0.5614035087719298
1.1367403070131938;0.7293333333333334;0.43859649122807015
