Loss;Train_Accuracy;Validation_Accuracy
1.1459918022155762;0.5980392156862745;0.5572139303482587
0.9632105231285095;0.8235294117647058;0.6666666666666666
0.8126449584960938;0.9019607843137255;0.7213930348258707
0.6842792630195618;0.9117647058823529;0.746268656716418
0.5783871412277222;0.9509803921568627;0.7810945273631841
0.4927200973033905;0.9607843137254902;0.8159203980099502
0.4229470491409302;0.9705882352941176;0.8159203980099502
0.3654095232486725;0.9607843137254902;0.8308457711442786
0.3176670968532562;0.9803921568627451;0.8407960199004975
0.277954638004303;0.9901960784313726;0.8407960199004975
0.24479758739471436;0.9901960784313726;0.8407960199004975
0.21689657866954803;0.9901960784313726;0.8407960199004975
0.19316455721855164;0.9901960784313726;0.8407960199004975
0.17277903854846954;0.9901960784313726;0.845771144278607
0.15516187250614166;0.9901960784313726;0.8407960199004975
0.1398981511592865;1.0;0.835820895522388
0.12665536999702454;1.0;0.8407960199004975
0.11513984203338623;1.0;0.8407960199004975
0.10508769005537033;1.0;0.845771144278607
0.09626994282007217;1.0;0.8507462686567164
0.0884954035282135;1.0;0.8507462686567164
0.08160779625177383;1.0;0.8507462686567164
0.07547974586486816;1.0;0.8557213930348259
0.07000718265771866;1.0;0.8606965174129353
0.06510473787784576;1.0;0.8656716417910447
0.06070215255022049;1.0;0.8706467661691543
0.05674095079302788;1.0;0.8706467661691543
0.05317145213484764;1.0;0.8656716417910447
0.04995022714138031;1.0;0.8606965174129353
0.04703860357403755;1.0;0.8557213930348259
0.044401850551366806;1.0;0.8606965174129353
0.04200887680053711;1.0;0.8606965174129353
0.039832208305597305;1.0;0.8606965174129353
0.03784790635108948;1.0;0.8557213930348259
0.03603527322411537;1.0;0.8557213930348259
0.03437645733356476;1.0;0.8557213930348259
0.032855886965990067;1.0;0.8507462686567164
0.03145986050367355;1.0;0.8507462686567164
0.030176157131791115;1.0;0.8507462686567164
0.02899380587041378;1.0;0.8507462686567164
0.027902914211153984;1.0;0.8507462686567164
0.026894550770521164;1.0;0.8507462686567164
0.025960717350244522;1.0;0.8507462686567164
0.025094157084822655;1.0;0.8507462686567164
0.02428845316171646;1.0;0.8507462686567164
0.023537753149867058;1.0;0.8507462686567164
0.022836856544017792;1.0;0.8507462686567164
0.022181062027812004;1.0;0.845771144278607
0.021566180512309074;1.0;0.845771144278607
0.020988434553146362;1.0;0.845771144278607
0.02044449746608734;1.0;0.845771144278607
0.01993141509592533;1.0;0.845771144278607
0.019446516409516335;1.0;0.845771144278607
0.01898750476539135;1.0;0.845771144278607
0.01855231449007988;1.0;0.845771144278607
0.018139081075787544;1.0;0.845771144278607
0.01774613931775093;1.0;0.845771144278607
0.01737198792397976;1.0;0.845771144278607
0.017015211284160614;1.0;0.845771144278607
0.016674568876624107;1.0;0.845771144278607
0.016348885372281075;1.0;0.845771144278607
0.016037113964557648;1.0;0.8507462686567164
0.015738273039460182;1.0;0.8507462686567164
0.015451466664671898;1.0;0.8507462686567164
0.015175898559391499;1.0;0.8507462686567164
0.01491082925349474;1.0;0.8507462686567164
0.014655576087534428;1.0;0.8507462686567164
0.014409522525966167;1.0;0.8507462686567164
0.014172106049954891;1.0;0.8507462686567164
0.01394280232489109;1.0;0.8507462686567164
0.013721135444939137;1.0;0.8507462686567164
0.013506647199392319;1.0;0.8507462686567164
0.013298948295414448;1.0;0.8507462686567164
0.013097655959427357;1.0;0.8507462686567164
0.012902438640594482;1.0;0.8507462686567164
0.012712954543530941;1.0;0.8507462686567164
0.012528914026916027;1.0;0.8507462686567164
0.012350060977041721;1.0;0.8507462686567164
0.012176110409200191;1.0;0.8507462686567164
0.012006851844489574;1.0;0.8507462686567164
0.011842061765491962;1.0;0.8507462686567164
0.01168152131140232;1.0;0.8507462686567164
0.01152503490447998;1.0;0.8507462686567164
0.011372442357242107;1.0;0.8507462686567164
0.011223557405173779;1.0;0.8507462686567164
0.011078235693275928;1.0;0.8507462686567164
0.010936317034065723;1.0;0.8507462686567164
0.010797684080898762;1.0;0.8507462686567164
0.010662195272743702;1.0;0.8507462686567164
0.010529721155762672;1.0;0.8507462686567164
0.010400181636214256;1.0;0.8507462686567164
0.010273439809679985;1.0;0.8507462686567164
0.010149415582418442;1.0;0.8507462686567164
0.010027996264398098;1.0;0.8507462686567164
0.009909103624522686;1.0;0.8507462686567164
0.009792649187147617;1.0;0.8507462686567164
0.009678556583821774;1.0;0.8507462686567164
0.009566746652126312;1.0;0.8507462686567164
0.009457152336835861;1.0;0.8507462686567164
0.009349687024950981;1.0;0.8507462686567164
