Loss;Train_Accuracy;Validation_Accuracy
1.0780444709878216;0.6066452305672125;0.5124378113900844
0.9689435833378843;0.5916398714465216;0.208955223880597
0.8622038740860789;0.6495176849194023;0.3880597015296049
0.8034587000545702;0.6152197214568159;0.22885572139303484
0.7554854719262374;0.7181136120681721;0.35323383084577115
0.7031145095825196;0.7277599142870336;0.3034825870646766
0.6629267083971124;0.7470525188205838;0.34825870650472923
0.6016202537637008;0.7781350482315113;0.3532338308828387
0.5938834830334312;0.7792068596565966;0.25870646766169153
0.535624218614478;0.7920685960548867;0.24875621890547264
0.5334673743498952;0.7845659164306563;0.26865671641791045
0.4878180199547818;0.8167202573624965;0.32338308461418197
0.43600473121592864;0.8242229367950722;0.48756218909179394
0.4295141994953155;0.8649517685526309;0.3930348259077143
0.36890806649860586;0.8960342980274434;0.3134328358579631
0.35930936901192917;0.9078242229367631;0.3283582089552239
0.2982980357973199;0.8606645231078291;0.49253731350697094
0.2967883591589175;0.8938906752411575;0.46268656723831425
0.2548510118534691;0.9442658092175777;0.35323383084577115
0.22181763068625804;0.9442658092175777;0.30845771144278605
0.21982720258988833;0.9528403001071811;0.3383084577114428
0.1807826941734866;0.9646302250803859;0.3880597015296049
0.15818249316591965;0.9517684887459807;0.44776119410398585
0.13797001462233693;0.9614147910606695;0.32338308457711445
0.11855314221037061;0.9860664523043944;0.3582089552238806
0.09133571170662579;0.9882100750267953;0.3681592039800995
0.07893195718918976;0.9924973205354819;0.3681592039800995
0.06291991423227285;0.9935691318327974;0.36318407960199006
0.04884675850993708;0.9957127545551983;0.3383084577114428
0.082424184307456;0.9914255091103966;0.3980099502858238
0.06381067741466197;0.9978563772775991;0.373134328358209
0.036293656810333856;0.9989281886387996;0.32338308457711445
0.025231949690925445;0.9989281886387996;0.3930348259077143
0.018614865839481354;1.0;0.38308457711442784
0.014093123180301564;1.0;0.3681592039800995
0.012397407137445712;1.0;0.34328358208955223
0.011677419227596962;1.0;0.40298507466393324
0.010909368529131538;1.0;0.35323383084577115
0.007520327503841959;1.0;0.3781094527363184
0.006639572350602401;1.0;0.3681592039800995
0.006186606583038444;1.0;0.3582089552238806
0.0050886474231160005;1.0;0.3333333333333333
0.005141924190531044;1.0;0.373134328358209
0.0042512513893215274;1.0;0.3980099502858238
0.0039034129463528335;1.0;0.3880597014925373
0.0033393512100079337;1.0;0.38308457711442784
0.0031245010414798005;1.0;0.3880597014925373
0.002773132077173183;1.0;0.39303482587064675
0.0025555470921589355;1.0;0.3582089552238806
0.0023714661242832473;1.0;0.38308457711442784
0.0021755631957938405;1.0;0.3781094527363184
0.002018895674202787;1.0;0.373134328358209
0.0019559902016465605;1.0;0.3781094527363184
0.0018301900862225974;1.0;0.3582089552238806
0.001782013884573979;1.0;0.3781094527363184
0.0016746810747702658;1.0;0.3930348259077143
0.0015137202326992625;1.0;0.3980099502858238
0.0014636604832240234;1.0;0.3582089552238806
0.0013376199058257043;1.0;0.3980099502858238
0.0012645213956650543;1.0;0.38308457711442784
0.0011679636142951878;1.0;0.373134328358209
0.0011377447486953123;1.0;0.3880597015296049
0.001080254941418963;1.0;0.3781094527363184
0.0010357522558862046;1.0;0.3781094527363184
0.0010077733834470183;1.0;0.3781094527363184
0.0009369362562306617;1.0;0.373134328358209
0.0009083374722027466;1.0;0.3880597015296049
0.0008773712998893309;1.0;0.40298507466393324
0.0008384168782197921;1.0;0.3781094527363184
0.000800430650614496;1.0;0.3980099502858238
0.0007461184546915128;1.0;0.3582089552238806
0.0007116320837093027;1.0;0.3880597015296049
0.0006907524060041302;1.0;0.36318407960199006
0.0006627711378601625;1.0;0.3830845771514954
0.0006256221922261544;1.0;0.3930348259077143
0.0006212814983691236;1.0;0.3681592039800995
0.0005853197500599841;1.0;0.36318407960199006
0.0006019217957816038;1.0;0.3830845771514954
0.0005484363064169884;1.0;0.3880597015296049
0.0005341330926105576;1.0;0.3930348259077143
0.0005161897141461898;1.0;0.378109452773386
0.0004957331134631347;1.0;0.36318407960199006
0.0004863765452204173;1.0;0.36318407960199006
0.00046388828501987616;1.0;0.3980099502858238
0.0004525143288590602;1.0;0.3880597015296049
0.0004378194916123328;1.0;0.36318407960199006
0.00041948699033941687;1.0;0.3681592039800995
0.0004068352266729466;1.0;0.378109452773386
0.0003970842119183784;1.0;0.378109452773386
0.0003809681404259448;1.0;0.36318407960199006
0.000369423197729415;1.0;0.3830845771514954
0.00036389946379992923;1.0;0.36815920401716706
0.00034795938623382856;1.0;0.3880597015296049
0.00033755464660077303;1.0;0.3731343283952765
0.0003302264024233936;1.0;0.3731343283952765
0.00032799440285950695;1.0;0.36318407960199006
0.00031517153317844003;1.0;0.3731343283952765
0.00030360314121935506;1.0;0.3830845771514954
0.00029288168681025704;1.0;0.36318407960199006
0.00029129521556713273;1.0;0.36318407960199006
